time,temperature_2m (Â°C),precipitation (mm),surface_pressure (hPa),pressure_msl (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (Â°C),relative_humidity_2m (%),dew_point_2m (Â°C),apparent_temperature (Â°C),wind_direction_10m (Â°),wind_gusts_10m (km/h),cloud_cover (%)
2022-12-27T18:00,8.8,1.4,1020.7,1026.5,3.3,9.4,99,8.6,7.9,354,5.8,93
2022-12-28T00:00,7.8,4.2,1021.8,1027.7,6.5,8.4,99,7.7,6.2,236,12.2,100
2022-12-28T06:00,7.8,0.1,1021.2,1027,5.5,8.2,99,7.7,6.4,212,11.5,100
2022-12-28T12:00,9.9,0.1,1021,1026.8,9,9.6,90,8.4,8.2,299,18,100
2022-12-28T18:00,6.3,0,1019.2,1025.1,6.3,8.8,100,6.2,4.4,211,9.7,78
2022-12-29T00:00,6.8,0,1018.6,1024.5,3.1,8.1,100,6.8,5.6,216,7.2,100
2022-12-29T06:00,7.1,1,1016.7,1022.5,1.5,7.8,100,7.1,6.1,135,4.3,99
2022-12-29T12:00,15.1,0,1016.6,1022.3,12.2,11.5,70,9.8,13.3,214,23,10
2022-12-29T18:00,6.9,0,1016.1,1021.9,5.9,9,100,6.9,5.3,101,10.4,100
2022-12-30T00:00,11.8,0,1015.5,1021.2,11.4,9,79,8.3,9.6,208,19.8,100
2022-12-30T06:00,11.1,0,1013.9,1019.6,7.6,9.1,87,8.9,9.7,185,15.1,100
2022-12-30T12:00,15.4,0,1015.5,1021.2,2.2,12.1,77,11.4,15.5,270,11.5,57
2022-12-30T18:00,9.2,0,1016.7,1022.5,0.4,9.8,100,9.2,8.9,270,3.2,100
2022-12-31T00:00,7.7,0,1019.8,1025.6,3.8,8.9,99,7.6,6.5,287,10.4,100
2022-12-31T06:00,7.6,0,1022.1,1028,1,8.8,99,7.4,6.8,225,7.9,100
2022-12-31T12:00,10.5,0,1024.2,1030,5,10.5,94,9.6,9.7,60,14,100
2022-12-31T18:00,8.9,0,1025.5,1031.4,4.5,10.1,99,8.8,7.9,166,5.8,100
2023-01-01T00:00,8.4,0,1026,1031.9,2.3,9.4,100,8.4,7.6,219,6.8,100
2023-01-01T06:00,8.4,0,1025.6,1031.5,3.3,9.4,99,8.3,7.5,276,9.7,100
2023-01-01T12:00,9.7,0,1025.6,1031.4,0.8,10.9,98,9.4,9.4,117,10.8,100
2023-01-01T18:00,9.9,0,1025.3,1031.1,5.9,10.6,97,9.4,8.8,142,10.4,100
2023-01-02T00:00,8.4,0,1025.3,1031.2,4,9.4,99,8.2,7.3,243,9,100
2023-01-02T06:00,8.4,0,1024.2,1030.1,3.3,9.1,100,8.4,7.4,186,7.6,100
2023-01-02T12:00,12.4,0,1024.2,1030,5,11.4,86,10.1,11.7,69,14,43
2023-01-02T18:00,8.1,0,1023.6,1029.5,5,9.4,100,8.1,6.9,150,10.1,100
2023-01-03T00:00,6.1,0,1023.8,1029.7,4.6,8,98,5.7,4.3,252,8.3,55
2023-01-03T06:00,7.2,0,1023.8,1029.7,2.3,8.6,98,6.9,6.1,72,7.6,100
2023-01-03T12:00,10.9,0,1024,1029.8,5,10.5,91,9.5,10,60,13.7,100
2023-01-03T18:00,9,0,1024,1029.8,1.8,9.3,99,8.8,8.4,11,2.5,100
2023-01-04T00:00,7.6,0,1025.4,1031.3,4.2,8.7,99,7.4,6.3,290,11.2,100
2023-01-04T06:00,8.2,0,1025.1,1031,6.6,8.9,98,7.9,6.8,292,11.9,100
2023-01-04T12:00,11.9,0,1025.2,1031,8.9,10.9,81,8.9,10.4,297,19.8,100
2023-01-04T18:00,8.9,0,1023.4,1029.2,6.4,9.9,97,8.4,7.5,333,9,100
2023-01-05T00:00,6.3,0,1021.5,1027.4,3.9,8,100,6.3,4.9,202,8.6,100
2023-01-05T06:00,8.8,0,1018.3,1024.1,5.6,9.2,91,7.3,7.3,165,11.2,88
2023-01-05T12:00,10.8,0,1018.1,1023.9,5,10.5,92,9.6,9.9,21,15.5,84
2023-01-05T18:00,7.6,0,1016.6,1022.4,6.4,9.4,99,7.4,5.9,106,15.1,11
2023-01-06T00:00,4.8,0,1018.5,1024.4,4.8,7.1,98,4.6,2.8,222,9.4,4
2023-01-06T06:00,6.5,0,1018.7,1024.6,0.8,7.4,95,5.8,5.3,207,6.1,100
2023-01-06T12:00,10.3,0,1020.4,1026.2,4.8,9.6,88,8.4,9.2,27,13,100
2023-01-06T18:00,8.8,0,1020,1025.8,4.7,9.2,93,7.8,7.5,58,9.4,100
2023-01-07T00:00,8.1,0,1020.4,1026.2,4.1,8.8,97,7.7,6.9,315,6.8,100
2023-01-07T06:00,7.7,0,1019.5,1025.3,2.9,8.8,96,7.1,6.5,210,5.8,100
2023-01-07T12:00,10.1,0,1018.5,1024.3,3,10.2,85,7.6,9,104,12.6,100
2023-01-07T18:00,8.2,0,1016.8,1022.6,5.9,9.7,95,7.5,6.7,128,10.4,100
2023-01-08T00:00,6.2,0,1015.9,1021.8,4.8,7.8,96,5.6,4.5,228,9.4,51
2023-01-08T06:00,6.9,0.3,1013.3,1019.1,6.1,8,94,6.1,5.1,183,10.4,38
2023-01-08T12:00,14.4,0,1010.9,1016.6,19.4,11.2,68,8.6,11.2,191,36.4,94
2023-01-08T18:00,11.8,0,1007.7,1013.4,6.6,11,72,6.9,10,193,11.5,100
2023-01-09T00:00,11.1,5.7,1001.5,1007.2,18.6,10.2,88,9.1,8.1,136,33.1,100
2023-01-09T06:00,10.2,1.6,997.4,1003.1,9.5,10.3,91,8.9,8.6,299,10.1,100
2023-01-09T12:00,9.4,0.8,998.1,1003.8,7.7,10.6,95,8.6,8,323,19.8,100
2023-01-09T18:00,7.7,0.1,997.9,1003.6,11.1,9.1,88,5.8,5,295,19.4,40
2023-01-10T00:00,4.3,0.2,1002.4,1008.2,9.6,7.3,86,2.1,1.1,304,12.2,45
2023-01-10T06:00,4.9,0,1006,1011.8,7,6.2,78,1.4,2,235,15.5,98
2023-01-10T12:00,11.4,0,1011.2,1016.9,22.4,9,43,-0.7,6,298,41.8,0
2023-01-10T18:00,7.6,0,1013.7,1019.5,11.5,8.9,58,-0.1,3.8,272,19.4,13
2023-01-11T00:00,3.5,0,1016.7,1022.6,7.2,6.1,61,-3.5,-0.2,273,13.3,3
2023-01-11T06:00,1.2,0,1015.6,1021.6,6.8,4.6,63,-5.1,-2.5,238,11.9,43
2023-01-11T12:00,10.7,0,1015.8,1021.6,3.3,8.1,52,1.4,8.3,41,11.2,100
2023-01-11T18:00,5,0,1013.7,1019.6,4.1,7.1,72,0.4,2.3,218,6.5,100
2023-01-12T00:00,5.1,0,1015.2,1021.1,10.7,5.5,67,-0.6,1.3,303,19.1,100
2023-01-12T06:00,4,0.3,1015.8,1021.7,7.1,6,93,2.9,1.3,294,15.5,15
2023-01-12T12:00,9.5,0,1018.1,1023.9,12.9,8.2,68,3.9,6.2,297,25.9,21
2023-01-12T18:00,5.7,0,1016.8,1022.7,4.8,7.7,84,3.2,3.4,222,10.8,59
2023-01-13T00:00,3.5,0,1015.7,1021.6,9.8,5.4,82,0.8,0.1,204,16.9,100
2023-01-13T06:00,4,0,1013.5,1019.4,6.4,5.8,84,1.5,1.2,227,12.2,100
2023-01-13T12:00,10.9,0,1013.4,1019.1,5.8,8.6,71,5.9,9.1,356,14,100
2023-01-13T18:00,8.2,0,1012.7,1018.5,4.3,8.6,89,6.5,6.7,138,12.6,100
2023-01-14T00:00,6.3,0.1,1014.8,1020.6,8,7.4,89,4.6,3.8,260,13.7,100
2023-01-14T06:00,2.8,0,1016.3,1022.2,6.6,5.1,97,2.3,0,292,11.2,3
2023-01-14T12:00,10.4,0,1018.4,1024.2,5.9,8.6,70,5.2,8.4,308,16.2,33
2023-01-14T18:00,6.2,0,1016.4,1022.3,7.9,8.6,95,5.4,3.9,137,15.8,75
2023-01-15T00:00,3,0,1014.1,1020,4.2,5.2,91,1.7,0.5,200,9.7,5
2023-01-15T06:00,4.7,0,1011.4,1017.3,4.7,5.7,93,3.7,2.5,203,10.1,97
2023-01-15T12:00,13.6,0,1007.9,1013.6,17.8,9.3,62,6.4,10.1,187,33.8,100
2023-01-15T18:00,10.2,0,1004.7,1010.4,12.5,8.4,73,5.7,7.4,168,21.2,99
2023-01-16T00:00,4.8,3.4,1002.6,1008.4,17.1,7.1,100,4.8,1,278,28.1,100
2023-01-16T06:00,5.2,1.2,998.3,1004.1,9.7,6.5,100,5.1,2.5,268,17.6,100
2023-01-16T12:00,8.1,0,994.9,1000.6,5.4,8.4,89,6.3,6.4,127,14.8,100
2023-01-16T18:00,8.4,2.1,988.9,994.6,11.3,8.2,79,4.9,5.5,173,28.1,81
2023-01-17T00:00,6.3,0,988.6,994.3,5.8,7,90,4.8,4.3,330,11.9,32
2023-01-17T06:00,4.2,0,987.3,993,4.3,5.8,89,2.5,1.9,85,10.4,82
2023-01-17T12:00,8.6,6.5,980.2,985.8,15.2,7.3,91,7.2,5.7,121,36.7,100
2023-01-17T18:00,5.4,10.5,981,986.7,15,6.9,99,5.2,2.1,291,32.4,100
2023-01-18T00:00,3.3,0,982.8,988.5,9.8,5.3,100,3.3,0.3,287,19.1,100
2023-01-18T06:00,3.8,0,985.3,991,4.9,4.4,95,3,1.5,324,11.9,95
2023-01-18T12:00,9.6,0.6,989.1,994.7,5,7.3,70,4.3,7.5,210,15.1,96
2023-01-18T18:00,5.4,0.4,990,995.7,5.1,6.7,92,4.2,3.3,4,11.5,100
2023-01-19T00:00,4,2.2,992.6,998.4,8.3,5,98,3.7,1.3,270,15.5,89
2023-01-19T06:00,2.6,0,993.7,999.5,3.7,4.6,99,2.5,0.4,209,8.6,100
2023-01-19T12:00,4.2,1.6,997.2,1003,9.2,5.9,91,2.8,1.1,301,21.6,100
2023-01-19T18:00,2.8,3,998.4,1004.2,8.7,5.8,100,2.8,-0.1,277,17.6,100
2023-01-20T00:00,2.2,2.5,1000.1,1005.9,12.1,4,93,1.2,-1.5,280,24.5,32
2023-01-20T06:00,1.1,0.7,999.1,1005,20,3.2,98,0.8,-3.8,278,35.6,100
2023-01-20T12:00,5.7,0.4,1001.4,1007.2,11.1,5.2,81,2.7,2.4,36,26.3,100
2023-01-20T18:00,3.8,1.5,1003,1008.8,10.7,4,86,1.8,0.4,320,23.8,100
2023-01-21T00:00,4.1,0.5,1005.1,1010.9,14.6,3.3,62,-2.5,-0.5,16,25.6,100
2023-01-21T06:00,1.6,0,1003.4,1009.3,15.9,2.8,82,-1.1,-3,295,32.4,100
2023-01-21T12:00,5.9,0,1004.2,1010,16.4,4.8,55,-2.5,1,351,38.9,100
2023-01-21T18:00,4,3.1,1004.5,1010.3,17.5,3.8,77,0.2,-0.6,9,36.4,100
2023-01-22T00:00,3.2,4.7,1007.1,1013,12.7,3.5,85,1,-0.6,25,22.3,100
2023-01-22T06:00,5.1,5.5,1004.8,1010.6,35.2,4.3,87,3.1,-1.6,70,72,100
2023-01-22T12:00,5.2,6.8,1010.9,1016.7,1.4,5.2,90,3.6,3.4,270,9.7,100
2023-01-22T18:00,4.8,5,1011.9,1017.8,10.8,4.6,89,3.2,1.7,53,26.6,100
2023-01-23T00:00,5.1,5.8,1012,1017.9,15.5,4.6,84,2.5,1.1,18,32.8,100
2023-01-23T06:00,5.8,7.6,1008.9,1014.7,17.9,4.8,84,3.2,1.6,15,31.7,100
2023-01-23T12:00,8.2,11.5,1005.8,1011.6,40.1,5.9,80,5,1.2,63,73.1,100
2023-01-23T18:00,4.1,0.4,1013.4,1019.3,11.8,5.2,77,0.3,0.3,160,19.4,88
2023-01-24T00:00,1.1,0,1018.7,1024.7,12.6,3.1,91,-0.1,-2.8,257,20.5,98
2023-01-24T06:00,4.1,0,1020.8,1026.7,7.6,3.8,94,3.1,1.3,275,13,100
2023-01-24T12:00,8.6,0.9,1023.3,1029.1,8,6.8,87,6.6,6.5,288,20.5,75
2023-01-24T18:00,6.7,0.3,1023,1028.9,9,6.9,93,5.6,4.3,299,14.8,100
2023-01-25T00:00,5.6,0.5,1022.6,1028.5,4.2,5.6,95,4.9,3.7,290,15.1,100
2023-01-25T06:00,7.6,1.4,1020.2,1026,14.3,6.2,84,5,4.3,43,23.8,100
2023-01-25T12:00,8.8,2.9,1019.1,1024.9,12.6,7.8,80,5.6,5.8,63,24.8,100
2023-01-25T18:00,7.4,0.5,1016.4,1022.2,10.9,7.4,70,2.4,4.1,34,18.7,100
2023-01-26T00:00,6.2,0,1013.7,1019.5,13.6,6.6,71,1.4,2.3,11,26.3,93
2023-01-26T06:00,2.2,0.2,1010,1015.9,12,4.8,96,1.6,-1.4,277,20.5,100
2023-01-26T12:00,6,0,1009.4,1015.2,11.3,6.4,81,3,2.7,301,25.9,100
2023-01-26T18:00,5.2,0.2,1007,1012.8,11.1,6.2,71,0.2,1.4,335,19.4,83
2023-01-27T00:00,2.2,0,1007,1012.9,11.9,4.8,80,-0.9,-1.8,275,20.2,100
2023-01-27T06:00,2.8,0.1,1005.9,1011.8,6,4,79,-0.4,-0.3,343,11.2,91
2023-01-27T12:00,5.9,0,1007.9,1013.7,15.9,5.9,56,-2.2,1.2,33,32.4,95
2023-01-27T18:00,4.8,0,1007.5,1013.3,5.2,5.3,63,-1.6,1.7,12,17.3,51
2023-01-28T00:00,4.6,0.3,1009.7,1015.6,12.3,4.4,65,-1.4,0.5,32,22.3,100
2023-01-28T06:00,3.7,0.5,1010,1015.9,4,4.3,78,0.2,1,297,11.9,100
2023-01-28T12:00,6.2,0.1,1013.1,1018.9,18.9,5.7,61,-0.8,1.2,40,38.5,100
2023-01-28T18:00,4.6,0.2,1014.5,1020.4,7.4,5.2,71,-0.3,1.3,331,15.1,94
2023-01-29T00:00,2.2,0.2,1017.4,1023.3,9.8,4,84,-0.2,-1.4,276,18.4,100
2023-01-29T06:00,-0.2,0.1,1018.3,1024.3,10.5,2.7,96,-0.9,-4,266,17.6,52
2023-01-29T12:00,6.7,0,1019.7,1025.6,9.4,5.6,68,1.2,3.4,302,24.1,64
2023-01-29T18:00,5,0.1,1018.5,1024.4,6.6,5.2,70,0,1.9,331,9.7,0
2023-01-30T00:00,0,0,1018.5,1024.5,6.4,2.4,90,-1.5,-3.3,243,11.2,13
2023-01-30T06:00,-0.9,0,1015.7,1021.7,9.2,1.5,85,-3.1,-4.8,219,15.8,3
2023-01-30T12:00,9.4,0,1012.9,1018.7,2.2,5.8,51,-0.2,7,189,12.2,100
2023-01-30T18:00,4.2,0,1010.3,1016.2,4.3,5.6,85,1.9,1.8,114,8.3,18
2023-01-31T00:00,2.2,0,1013.4,1019.3,6.9,3.2,93,1.3,-0.7,276,12.2,13
2023-01-31T06:00,-0.5,0,1015.4,1021.4,6,1.7,93,-1.5,-3.7,253,10.8,0
2023-01-31T12:00,8.6,0,1018.6,1024.4,4.3,6.2,70,3.5,6.5,318,15.1,0
2023-01-31T18:00,3.5,0,1016.3,1022.2,9.4,6.2,91,2.2,0.4,157,12.2,51
2023-02-01T00:00,1.7,0,1016.8,1022.8,11.2,2.7,66,-4,-2.6,249,14.4,100
2023-02-01T06:00,1.6,0,1015.7,1021.6,8.7,1.8,84,-0.8,-1.9,322,14.8,48
2023-02-01T12:00,11.5,0,1016,1021.7,6.9,7.2,74,7.1,9.7,313,20.2,45
2023-02-01T18:00,8.2,0,1014.1,1019.9,9.4,7.4,71,3.3,5.3,252,18,16
2023-02-02T00:00,7.4,0,1015.2,1021,16.7,6.1,77,3.5,3.5,233,29.9,2
2023-02-02T06:00,3,0,1015,1020.9,7.8,4.2,90,1.5,-0.1,236,13,1
2023-02-02T12:00,13.5,0,1016.7,1022.4,13.4,8.8,47,2.3,9.8,301,27,0
2023-02-02T18:00,9.1,0,1016.2,1022,12.9,9,60,1.8,5.3,240,21.6,14
2023-02-03T00:00,7.2,0,1019.3,1025.2,11.5,6.6,66,1.4,3.6,250,23,0
2023-02-03T06:00,1.5,0,1020.4,1026.4,5.4,4.2,89,-0.1,-1.4,228,9.7,1
2023-02-03T12:00,11.9,0,1020.8,1026.6,7.8,8.6,69,6.4,9.9,347,18.7,95
2023-02-03T18:00,8.4,0,1017.4,1023.2,8.6,8.1,80,5.1,5.9,270,11.9,84
2023-02-04T00:00,4.8,0,1015.3,1021.2,7.9,6.2,85,2.5,1.9,3,14.8,99
2023-02-04T06:00,6.6,0,1013.7,1019.5,11.4,5.7,84,4.1,3.5,257,20.2,67
2023-02-04T12:00,12.8,0,1016.1,1021.8,10,9.6,58,4.7,10,308,22,27
2023-02-04T18:00,8.6,0,1019.8,1025.6,10.7,9.3,81,5.5,5.9,104,15.8,0
2023-02-05T00:00,5.9,0,1025.8,1031.7,13.4,7.2,56,-2.1,1.6,114,33.8,57
2023-02-05T06:00,2.3,0,1026,1032,11.2,5.4,69,-2.8,-1.9,132,19.4,39
2023-02-05T12:00,6.2,0,1028,1033.9,23,6.8,56,-2,0.4,104,45.7,100
2023-02-05T18:00,3,0,1026.4,1032.4,6.6,6.5,70,-1.9,-0.4,112,22,21
2023-02-06T00:00,3.4,0,1028.1,1034.1,7.9,4.2,63,-3,-0.3,87,14.8,99
2023-02-06T06:00,2.2,0,1029.5,1035.5,14.4,3.8,65,-3.8,-2.5,91,25.2,51
2023-02-06T12:00,5,0,1029,1035,18.6,5.9,54,-3.5,-0.3,75,37.8,1
2023-02-06T18:00,1.7,0,1027.3,1033.3,8.2,5.2,63,-4.6,-2.2,67,20.2,3
2023-02-07T00:00,1.9,0,1028.9,1034.9,13.5,3,63,-4.5,-2.8,61,24.5,14
2023-02-07T06:00,1.5,0.1,1030.1,1036.1,7.9,2.5,77,-2.1,-2.1,16,9.7,67
2023-02-07T12:00,6.4,0,1030.9,1036.8,12.3,5.7,53,-2.4,2.2,52,25.9,71
2023-02-07T18:00,1.1,0.1,1029.5,1035.5,8,4.9,77,-2.5,-2.5,63,13,0
2023-02-08T00:00,-1.9,0,1030.5,1036.6,13,1.7,93,-2.8,-6.3,284,21.6,46
2023-02-08T06:00,-2.2,0,1029.6,1035.7,16.3,0.9,78,-5.6,-7.5,295,29.5,87
2023-02-08T12:00,5.7,0.4,1030.5,1036.4,7.7,4.6,70,0.6,2.5,53,19.8,95
2023-02-08T18:00,0,0.8,1030,1036.1,7,3,74,-4.1,-3.7,339,16.6,54
2023-02-09T00:00,1.1,2.3,1030.9,1037,8.8,2.3,99,0.9,-2.2,12,16.9,100
2023-02-09T06:00,1.1,1.7,1029.5,1035.5,9,2,84,-1.3,-2.5,29,18.7,100
2023-02-09T12:00,4.2,0.1,1030.7,1036.7,10.4,4.3,56,-3.9,0,346,23.8,80
2023-02-09T18:00,0.8,0.1,1030.2,1036.3,6.5,3.5,80,-2.3,-2.6,304,9,0
2023-02-10T00:00,-2.3,0,1031.8,1037.9,10.5,0.8,80,-5.3,-6.7,276,18,7
2023-02-10T06:00,-3.3,0,1030.9,1037.1,9.7,0.4,74,-7.4,-7.8,272,16.2,0
2023-02-10T12:00,4.9,0,1032.5,1038.5,13,2.7,53,-4,0.3,321,27.7,0
2023-02-10T18:00,0.3,0,1030.8,1036.9,7.4,3.2,68,-4.9,-3.5,284,12.2,0
2023-02-11T00:00,-1.2,0,1032.2,1038.3,10.2,0.8,60,-7.9,-5.8,262,17.6,0
2023-02-11T06:00,-1.5,0,1030.3,1036.4,8.7,0.6,58,-8.7,-5.9,246,15.8,60
2023-02-11T12:00,8.6,0,1030.3,1036.2,5.8,4.8,41,-3.8,5.2,300,15.8,44
2023-02-11T18:00,3,0,1027.8,1033.8,5.7,4.7,67,-2.5,-0.3,215,6.8,1
2023-02-12T00:00,-2.5,0,1028,1034.1,6.4,0.9,86,-4.5,-6.2,232,11.5,2
2023-02-12T06:00,-0.5,0,1026.3,1032.4,7.9,1.1,66,-6.1,-4.6,240,14,0
2023-02-12T12:00,8.8,0,1029.4,1035.3,7.9,6.1,56,0.6,5.6,30,20.2,0
2023-02-12T18:00,7.3,0,1028.8,1034.7,3.1,6.4,70,2.2,5.1,201,8.6,0
2023-02-13T00:00,7.2,0,1031.7,1037.6,4.6,2.8,70,2,4.7,315,6.1,0
2023-02-13T06:00,-0.3,0,1031.4,1037.5,7.6,0.7,93,-1.4,-3.7,245,9.4,0
2023-02-13T12:00,10.7,0,1032.1,1038,8.4,6.4,60,3.2,7.9,317,20.9,0
2023-02-13T18:00,9,0,1030.9,1036.8,2.5,6.8,62,2.1,6.9,225,4.3,0
2023-02-14T00:00,0.9,0,1031,1037.1,8.9,2.9,84,-1.5,-2.7,227,15.8,0
2023-02-14T06:00,0,0,1029.3,1035.4,8.4,2.3,81,-2.9,-3.8,230,14.8,0
2023-02-14T12:00,11.6,0,1029.5,1035.3,6.4,7.8,56,3.1,9.1,313,16.9,0
2023-02-14T18:00,7.7,0,1025.7,1031.6,7.2,8.1,76,3.7,5.1,252,9,0
2023-02-15T00:00,0,0,1026.2,1032.2,5.1,3.8,97,-0.3,-2.9,219,11.2,0
2023-02-15T06:00,1.6,0,1024.4,1030.4,6.2,3.2,82,-1,-1.5,249,10.8,0
2023-02-15T12:00,12.5,0,1024.9,1030.7,6.2,8.8,63,5.6,10.5,324,17.3,0
2023-02-15T18:00,6.9,0,1022.6,1028.5,8.3,9,84,4.4,4.3,124,9.7,0
2023-02-16T00:00,0.4,0,1023.4,1029.4,3.3,4.4,99,0.2,-2.2,221,9,0
2023-02-16T06:00,-0.7,0,1022.7,1028.7,5.4,3.7,98,-1,-3.8,217,11.2,0
2023-02-16T12:00,11.9,0,1024.3,1030.1,8.4,8.9,66,5.7,9.7,335,20.2,100
2023-02-16T18:00,9.9,0,1023.2,1029,3.9,8.4,76,5.9,8.4,338,6.8,60
2023-02-17T00:00,4.7,0,1024.1,1030,7.8,4.9,86,2.6,1.9,236,12.2,2
2023-02-17T06:00,1.6,0,1024.2,1030.2,10.2,3,95,0.9,-1.9,260,12.6,2
2023-02-17T12:00,13,0,1024.8,1030.6,5.5,9.4,72,8.1,11.7,349,17.3,16
2023-02-17T18:00,7.7,0,1023.1,1029,6.8,9.1,83,5,5.4,155,14,0
2023-02-18T00:00,7.2,0,1023.6,1029.5,10.2,5.8,82,4.3,4.3,228,17.3,11
2023-02-18T06:00,4.2,0,1023,1028.9,9.8,4.4,90,2.8,1.1,216,12.2,94
2023-02-18T12:00,14.5,0,1022.7,1028.4,3.9,10.5,68,8.8,13.6,326,14,78
2023-02-18T18:00,8.6,0,1019.9,1025.7,8.4,10,87,6.6,6.5,173,9.4,38
2023-02-19T00:00,10,0,1020.1,1025.9,6.4,6.2,75,5.8,8,243,7.9,96
2023-02-19T06:00,6.3,0,1018.1,1024,7.9,5.2,89,4.7,3.9,309,15.1,90
2023-02-19T12:00,13.6,0,1017.8,1023.5,6.1,10.3,73,8.9,12.4,28,19.4,74
2023-02-19T18:00,11.7,0,1016.8,1022.5,5.6,10.6,76,7.6,10.2,333,10.1,25
2023-02-20T00:00,6.1,0,1019.3,1025.2,6.7,6.8,93,5,3.9,216,11.5,52
2023-02-20T06:00,4.9,0,1020.8,1026.7,5.1,5.8,100,4.9,2.9,274,9.4,100
2023-02-20T12:00,13.3,0,1022,1027.7,3.6,10.7,73,8.6,12.4,315,14.8,94
2023-02-20T18:00,9.4,0,1019.6,1025.4,6.8,11.1,92,8.1,7.9,93,14,29
2023-02-21T00:00,4.8,0,1018.2,1024.1,3.8,6.9,97,4.3,2.9,221,7.9,18
2023-02-21T06:00,6.2,0,1016.7,1022.6,4.3,6.8,96,5.7,4.5,246,9,44
2023-02-21T12:00,13.6,0,1016.2,1021.9,7.9,11.3,76,9.5,12.3,357,19.4,48
2023-02-21T18:00,9.1,0,1014.4,1020.2,6.6,10.4,91,7.7,7.5,167,13.7,75
2023-02-22T00:00,4.6,0,1014.2,1020.1,3.9,6.8,97,4.2,2.6,236,6.8,29
2023-02-22T06:00,6.3,0,1013.1,1018.9,4.6,7.9,97,5.9,4.7,309,8.3,98
2023-02-22T12:00,13.3,0,1012.9,1018.6,5.2,11.7,76,9.1,12.3,16,16.6,23
2023-02-22T18:00,10.8,0.1,1011.2,1016.9,3.8,11.3,90,9.2,10,107,10.4,98
2023-02-23T00:00,5.9,0,1010.6,1016.4,4.6,7.9,98,5.6,4.1,198,8.6,49
2023-02-23T06:00,7.1,0,1009.3,1015.1,7.4,7.8,94,6.2,5,247,9.4,100
2023-02-23T12:00,14.2,0,1010.4,1016.1,1.8,11.9,67,8.2,13.5,360,10.1,42
2023-02-23T18:00,9.4,2.8,1009.8,1015.6,3.6,11.2,99,9.2,8.7,84,10.4,63
2023-02-24T00:00,7.8,0,1010.4,1016.2,1.8,8.8,99,7.7,6.9,233,6.8,100
2023-02-24T06:00,4.9,0,1008.7,1014.5,2.7,5.9,96,4.4,3.2,203,3.6,100
2023-02-24T12:00,14.1,0,1007.2,1012.8,3.4,11.7,78,10.2,13.6,18,14,99
2023-02-24T18:00,9.9,0,1003,1008.7,6.8,10.9,86,7.7,8.3,155,16.9,100
2023-02-25T00:00,10.6,0,1001.3,1007,6.6,9.4,81,7.5,9,202,13,94
2023-02-25T06:00,7.5,0.1,997.5,1003.2,10.9,8.6,87,5.6,4.8,188,13.7,99
2023-02-25T12:00,13.6,2.3,996.1,1001.7,6.7,12.2,81,10.5,12.8,106,16.9,95
2023-02-25T18:00,12,0.4,993.2,998.8,4.5,12.1,91,10.6,11.6,104,13.3,100
2023-02-26T00:00,10.6,0.7,992,997.6,4.6,10.4,97,10.1,10,315,7.2,100
2023-02-26T06:00,6.4,17.8,991.8,997.5,23.7,9.6,94,5.4,1.8,43,54.7,100
2023-02-26T12:00,4,11.8,997.4,1003.2,21.9,6.4,90,2.4,-1,45,41,100
2023-02-26T18:00,3.7,10.3,1000.2,1006,27.8,5.2,87,1.7,-2.2,59,50.8,100
2023-02-27T00:00,4.4,3.3,1004.5,1010.3,21.7,4.8,77,0.8,-0.7,61,40.3,100
2023-02-27T06:00,5.2,1.1,1006.8,1012.6,23,4.9,76,1.2,-0.1,58,42.8,100
2023-02-27T12:00,5.3,2.3,1011,1016.8,16.3,5.5,82,2.6,1.3,47,33.1,100
2023-02-27T18:00,5,0.6,1012.6,1018.5,11.2,5.9,73,0.6,1.3,45,24.1,63
2023-02-28T00:00,5.1,0,1014.6,1020.5,11.9,4.9,72,0.5,1.3,358,20.9,100
2023-02-28T06:00,4.6,0,1014.9,1020.8,7.7,4.9,78,1,1.5,332,14,100
2023-02-28T12:00,6.8,0,1016.1,1021.9,16.1,6.5,70,1.6,2.5,39,31.7,100
2023-02-28T18:00,5.8,0,1014.5,1020.4,3.7,6.7,74,1.5,3.4,349,11.9,100
2023-03-01T00:00,6.2,0,1013.1,1018.9,16.2,6,81,3.2,2.3,21,28.8,100
2023-03-01T06:00,6,0.7,1010.5,1016.3,16.5,5.6,87,4,2.2,10,29.9,100
2023-03-01T12:00,6.1,10.1,1009.5,1015.3,13.7,5.9,90,4.5,2.7,27,25.9,100
2023-03-01T18:00,5.3,7,1009.3,1015.1,5.9,5.2,93,4.2,3.1,313,13.3,100
2023-03-02T00:00,4.2,2,1010.4,1016.3,16.2,4.7,96,3.6,0.3,270,32,100
2023-03-02T06:00,5,0.3,1010.1,1015.9,12.6,4.9,94,4.1,1.8,283,22.3,100
2023-03-02T12:00,8.2,2.6,1010.6,1016.4,17.3,7,90,6.6,4.8,23,31.7,100
2023-03-02T18:00,7.3,0.5,1010.1,1015.9,4.7,7.3,89,5.7,5.6,356,10.1,100
2023-03-03T00:00,6.5,0,1010.7,1016.5,9.2,6.6,95,5.8,4.1,309,15.8,100
2023-03-03T06:00,4.4,0.1,1009.8,1015.7,8.5,4.9,95,3.8,1.7,282,15.1,100
2023-03-03T12:00,10.6,0,1011,1016.7,9.2,9.2,70,5.5,8.2,329,23.4,100
