time,temperature_2m (Â°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),soil_temperature_0_to_7cm (Â°C),wind_speed_10m (km/h),wind_direction_10m (Â°),wind_gusts_10m (km/h),dew_point_2m (Â°C),apparent_temperature (Â°C),cloud_cover (%),pressure_msl (hPa)
2020-06-20T12:00,25.2,43,0,1011.1,25,15.5,5,35.6,11.9,23.8,14,1016.6
2020-06-20T18:00,24.9,41,0,1009.3,25.9,5.7,125,14,10.9,24.8,13,1014.8
2020-06-21T00:00,17.1,61,0,1010.1,20,8.7,210,15.8,9.6,15.8,2,1015.7
2020-06-21T06:00,19.9,66,0,1008.3,19,8.6,248,14.8,13.4,19.8,41,1013.8
2020-06-21T12:00,25,58,1.3,1009.2,26.5,12.7,65,31.7,16.1,25.5,58,1014.6
2020-06-21T18:00,25,59,3.7,1008.4,25.4,2.9,240,13.7,16.5,26.8,45,1013.8
2020-06-22T00:00,17.8,88,0,1010.7,20.1,4.1,255,8.6,15.8,19.2,87,1016.3
2020-06-22T06:00,20,59,0,1010.2,19.6,7.4,223,14,11.8,19.5,11,1015.7
2020-06-22T12:00,29.9,31,0,1011.2,27.9,12.4,36,28.8,10.8,28.4,4,1016.6
2020-06-22T18:00,28,35,0,1010.3,28.6,12.2,76,24.8,11.1,27.2,2,1015.7
2020-06-23T00:00,19,61,0,1012.1,21.8,6.1,230,11.2,11.4,18.6,6,1017.7
2020-06-23T06:00,20,66,0,1012.8,20.6,5,201,10.4,13.4,20.4,11,1018.4
2020-06-23T12:00,29.9,31,0,1013,28.6,14.3,108,33.5,10.8,28.1,2,1018.4
2020-06-23T18:00,28.5,35,0,1010.8,29.5,11.1,115,27.4,11.6,28,0,1016.2
2020-06-24T00:00,20.3,55,0,1013.4,22.6,6.5,161,10.8,10.9,19.6,1,1019
2020-06-24T06:00,21.6,52,0,1013,20.9,8.9,130,17.6,11.5,20.8,3,1018.5
2020-06-24T12:00,28.6,36,0,1012.9,28.5,20.4,98,43.9,12,26.5,1,1018.3
2020-06-24T18:00,25.8,44,0,1011.6,28.5,17.3,94,37.8,12.4,24.5,41,1017
2020-06-25T00:00,21.6,72,0,1012.5,23.1,9.3,77,16.2,16.5,22.5,78,1018
2020-06-25T06:00,21,76,0,1012.1,21.4,6.9,231,13.7,16.8,22.4,27,1017.6
2020-06-25T12:00,29,51,0.5,1011.9,29.9,11.8,38,33.1,18,30.4,18,1017.3
2020-06-25T18:00,28.4,47,1.3,1010.6,29.3,8.7,120,25.9,16.1,29.2,59,1016
2020-06-26T00:00,20.5,87,0,1012.1,23.5,9.4,270,16.9,18.4,22.2,36,1017.6
2020-06-26T06:00,19.5,76,0,1012,20.9,7.2,297,15.1,15.1,20.1,6,1017.6
2020-06-26T12:00,31,37,0,1011,30.5,6.1,87,26.3,14.5,31.9,1,1016.3
2020-06-26T18:00,26.8,57,0,1009.8,29.6,12.7,82,27,17.5,27.8,10,1015.2
2020-06-27T00:00,19.9,91,0,1010.5,23.2,2.6,236,5.4,18.4,22.6,0,1016
2020-06-27T06:00,21.2,57,0,1010.4,21.2,5.4,262,10.8,12.4,21.2,0,1015.9
2020-06-27T12:00,32.9,29,0,1009.7,31.6,3.3,84,20.2,12.5,33.6,8,1015
2020-06-27T18:00,28.6,38,0,1008.3,31,15.1,108,30.6,12.9,27.8,2,1013.7
2020-06-28T00:00,21.6,55,0,1009.6,24,7.1,225,11.2,12.1,21.2,0,1015.1
2020-06-28T06:00,22.6,56,0,1009.9,22.1,6,237,10.8,13.2,22.8,0,1015.4
2020-06-28T12:00,33.8,30,0,1009.6,32,3.6,323,21.2,13.7,34.8,19,1014.9
2020-06-28T18:00,29.5,43,0,1007.5,31.9,12.4,107,28.1,15.8,30,12,1012.9
2020-06-29T00:00,22.5,59,0,1007.3,24.9,7.9,210,14,14.1,22.7,1,1012.8
2020-06-29T06:00,24.9,45,0,1005.8,22.8,10,244,18,12.2,24.1,0,1011.2
2020-06-29T12:00,32.5,36,0,1004.6,31.6,24.5,250,50.4,15.4,31,1,1009.9
2020-06-29T18:00,29.9,44,0,1003.7,32,21.9,240,49.7,16.2,29.3,8,1009
2020-06-30T00:00,25,58,0,1004.7,26.6,17.2,241,36.7,16,24.5,0,1010.1
2020-06-30T06:00,24.7,62,0,1005.8,24.8,6.6,319,12.6,17,26.2,1,1011.2
2020-06-30T12:00,33.6,30,0,1005.4,32.6,18.3,260,40.7,13.6,32.3,10,1010.7
2020-06-30T18:00,30,46,0,1005,33.8,7.9,87,22.7,17.2,31.9,0,1010.3
2020-07-01T00:00,24.5,59,0,1005.9,26.5,10.9,214,19.4,15.9,25,0,1011.3
2020-07-01T06:00,23.8,49,0,1006.2,24,4.1,255,9.4,12.6,24,0,1011.7
2020-07-01T12:00,33.8,28,0,1005,33.2,13.9,253,33.1,13.1,33.1,0,1010.3
2020-07-01T18:00,32.8,31,0,1004.1,34.8,4.7,266,23.8,13.7,34.1,3,1009.4
2020-07-02T00:00,25,49,0,1005.1,27.5,11.4,242,20.5,13.6,24.5,0,1010.5
2020-07-02T06:00,23.6,60,0,1005.1,24.8,4.2,301,10.4,15.4,24.9,0,1010.5
2020-07-02T12:00,32.3,39,0,1004.6,33.8,6,33,28.1,16.7,34,5,1009.9
2020-07-02T18:00,27.1,65,1,1003.7,32.1,12.6,93,29.9,20,29.2,27,1009.1
